Date,Product ID,Image,BAAP SKU,Vendor SKU,Name,Quantity,Wholesale Price,Vendor Price,MRP,Vendor,Vendor ID,Category
09-06-2026,49000,https://live.staticflickr.com/65535/53610276550_078e938cc6_o_d.jpg,BSB142RYYYANGREZ_SEA_GREEN,BSB142RYYYANGREZ_SEA_GREEN,"Generic Women's Organza Printed Saree With Unstitched Blouse (Sea Green, 5-6 Mtrs)",0,965,965,965,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49001,https://live.staticflickr.com/65535/53610276530_4658978193_o_d.jpg,BSB142RYYYANGREZ_SKY_BLU,BSB142RYYYANGREZ_SKY_BLU,"Generic Women's Organza Printed Saree With Unstitched Blouse (Sky Blue, 5-6 Mtrs)",0,965,965,965,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49002,https://live.staticflickr.com/65535/53609822461_9b942d4b5f_o_d.jpg,BSB142RYYYANGREZ_YELLOW,BSB142RYYYANGREZ_YELLOW,"Generic Women's Organza Printed Saree With Unstitched Blouse (Yellow, 5-6 Mtrs)",0,965,965,965,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49003,https://live.staticflickr.com/65535/53609822421_cee0a78d47_o_d.jpg,BSB142RYYYASHMIKA_GREEN,BSB142RYYYASHMIKA_GREEN,"Generic Women's Organza Printed Saree With Unstitched Blouse (Parrot Green, 5-6 Mtrs)",0,1141,1141,1141,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49004,https://live.staticflickr.com/65535/53610159594_35f25136f2_o_d.jpg,BSB142RYYYASHMIKA_ORANGE,BSB142RYYYASHMIKA_ORANGE,"Generic Women's Organza Printed Saree With Unstitched Blouse (Orange, 5-6 Mtrs)",0,1141,1141,1141,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49005,https://live.staticflickr.com/65535/53610159589_57be513154_o_d.jpg,BSB142RYYYASHMIKA_RED,BSB142RYYYASHMIKA_RED,"Generic Women's Organza Printed Saree With Unstitched Blouse (Red, 5-6 Mtrs)",0,1141,1141,1141,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49006,https://live.staticflickr.com/65535/53610159569_61d245e654_o_d.jpg,BSB142RYYYASHMIKA_SEA_GREEN,BSB142RYYYASHMIKA_SEA_GREEN,"Generic Women's Organza Printed Saree With Unstitched Blouse (Sea Green, 5-6 Mtrs)",0,1141,1141,1141,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49007,https://live.staticflickr.com/65535/53609822366_21c0454de0_o_d.jpg,BSB142RYYYASHMIKA_YELLOW,BSB142RYYYASHMIKA_YELLOW,"Generic Women's Organza Printed Saree With Unstitched Blouse (Yellow, 5-6 Mtrs)",0,1141,1141,1141,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49008,https://live.staticflickr.com/65535/53608947287_4ec6093bf3_o_d.jpg,BSB142SYYYHAHIDA_WHITE,BSB142SYYYHAHIDA_WHITE,"Generic Women's Organza Printed Saree With Unstitched Blouse (White, 5-6 Mtrs)",0,1539,1539,1539,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49009,https://live.staticflickr.com/65535/53639169511_c5038f96ff_o_d.jpg,BSB142VYYYASUDA_GREY,BSB142VYYYASUDA_GREY,"Generic Women's Organza Printed Saree With Unstitched Blouse (Grey, 5-6 Mtrs)",0,1133,1133,1133,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49010,https://live.staticflickr.com/65535/53639504929_bff7a84e52_o_d.jpg,BSB142VYYYASUDA_MUSTARD,BSB142VYYYASUDA_MUSTARD,"Generic Women's Organza Printed Saree With Unstitched Blouse (Mustard, 5-6 Mtrs)",0,1133,1133,1133,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49011,https://live.staticflickr.com/65535/53639169486_6e93e3ff30_o_d.jpg,BSB142VYYYASUDA_PINK,BSB142VYYYASUDA_PINK,"Generic Women's Organza Printed Saree With Unstitched Blouse (Pink, 5-6 Mtrs)",0,1133,1133,1133,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49012,https://live.staticflickr.com/65535/53608947132_1c6ac11055_o_d.jpg,BSB142NYYYITHYA_BEIGE,BSB142NYYYITHYA_BEIGE,"Generic Women's Mulmul Cotton Printed Saree With Unstitched Blouse (Beige, 5-6 Mtrs)",0,2127,2127,2127,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49013,https://live.staticflickr.com/65535/53609822166_37cbb99a29_o_d.jpg,BSB142NYYYITHYA_BLUE,BSB142NYYYITHYA_BLUE,"Generic Women's Mulmul Cotton Printed Saree With Unstitched Blouse (Blue, 5-6 Mtrs)",0,2127,2127,2127,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49014,https://live.staticflickr.com/65535/53610033878_37c8bbe11f_o_d.jpg,BSB142NYYYITHYA_GREEN,BSB142NYYYITHYA_GREEN,"Generic Women's Mulmul Cotton Printed Saree With Unstitched Blouse (Green, 5-6 Mtrs)",0,2127,2127,2127,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49015,https://live.staticflickr.com/65535/53610276085_850cca7d3e_o_d.jpg,BSB142NYYYITHYA_ORANGE,BSB142NYYYITHYA_ORANGE,"Generic Women's Mulmul Cotton Printed Saree With Unstitched Blouse (Orange, 5-6 Mtrs)",0,2127,2127,2127,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49016,https://live.staticflickr.com/65535/53610159279_d31e073009_o_d.jpg,BSB142NYYYITHYA_PEACH,BSB142NYYYITHYA_PEACH,"Generic Women's Mulmul Cotton Printed Saree With Unstitched Blouse (Peach, 5-6 Mtrs)",0,2127,2127,2127,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49017,https://live.staticflickr.com/65535/53608946852_c0f5fb6108_o_d.jpg,BSB142NYYYITHYA_PINK,BSB142NYYYITHYA_PINK,"Generic Women's Mulmul Cotton Printed Saree With Unstitched Blouse (Pink, 5-6 Mtrs)",0,2127,2127,2127,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49018,https://live.staticflickr.com/65535/53610161824_e9bb2d0ccc_o_d.jpg,BSB142KYYYAVITA_RED,BSB142KYYYAVITA_RED,"Generic Women's Soft Silk Printed Saree With Unstitched Blouse (Red, 5-6 Mtrs)",0,783,783,783,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49019,https://live.staticflickr.com/65535/53610161759_bcfb6960e6_o_d.jpg,BSB142KYYYAVITA_PARROT,BSB142KYYYAVITA_PARROT,"Generic Women's Soft Silk Printed Saree With Unstitched Blouse (Green, 5-6 Mtrs)",0,783,783,783,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49020,https://live.staticflickr.com/65535/53610278580_569805c231_o_d.jpg,BSB142KYYYAVITA_YELLOW,BSB142KYYYAVITA_YELLOW,"Generic Women's Soft Silk Printed Saree With Unstitched Blouse (Yellow, 5-6 Mtrs)",0,783,783,783,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49021,https://live.staticflickr.com/65535/53609824376_808da4302d_o_d.jpg,BSB142KYYYAVITA_GREEN,BSB142KYYYAVITA_GREEN,"Generic Women's Soft Silk Printed Saree With Unstitched Blouse (Green, 5-6 Mtrs)",0,783,783,783,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49022,https://live.staticflickr.com/65535/53608949432_36f3f3d346_o_d.jpg,BSB142KYYYAVITA_RAMA,BSB142KYYYAVITA_RAMA,"Generic Women's Soft Silk Printed Saree With Unstitched Blouse (Rama, 5-6 Mtrs)",0,783,783,783,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49023,https://live.staticflickr.com/65535/53610036108_a78964863e_o_d.jpg,BSB142KYYYAVITA_ORANGE,BSB142KYYYAVITA_ORANGE,"Generic Women's Soft Silk Printed Saree With Unstitched Blouse (Orange, 5-6 Mtrs)",0,783,783,783,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49024,https://live.staticflickr.com/65535/53639384943_516d2aa2c3_o_d.jpg,BSB142AYYYPEXA_BAND_BLUE,BSB142AYYYPEXA_BAND_BLUE,"Generic Women's Soft Silk Printed Saree With Unstitched Blouse (Blue, 5-6 Mtrs)",0,783,783,783,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49025,https://live.staticflickr.com/65535/53639504859_7f1af2bb91_o_d.jpg,BSB142AYYYPEXA_BAND_MAGENTA,BSB142AYYYPEXA_BAND_MAGENTA,"Generic Women's Soft Silk Printed Saree With Unstitched Blouse (Magenta, 5-6 Mtrs)",0,783,783,783,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49026,https://live.staticflickr.com/65535/53639169431_1895ce8794_o_d.jpg,BSB142AYYYPEXA_BAND_RAMA,BSB142AYYYPEXA_BAND_RAMA,"Generic Women's Soft Silk Printed Saree With Unstitched Blouse (Rama, 5-6 Mtrs)",0,783,783,783,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49027,https://live.staticflickr.com/65535/53639384913_4b5df76425_o_d.jpg,BSB142AYYYPEXA_BAND_TEAL,BSB142AYYYPEXA_BAND_TEAL,"Generic Women's Soft Silk Printed Saree With Unstitched Blouse (Teal, 5-6 Mtrs)",0,783,783,783,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49028,https://live.staticflickr.com/65535/53638285127_31aa3169a8_o_d.jpg,BSB142AYYYPEXA_BAND_RED,BSB142AYYYPEXA_BAND_RED,"Generic Women's Soft Silk Printed Saree With Unstitched Blouse (Red, 5-6 Mtrs)",0,783,783,783,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49029,https://live.staticflickr.com/65535/53639384893_7448206857_o_d.jpg,BSB142AYYYPEXA_BAND_MUSTARD,BSB142AYYYPEXA_BAND_MUSTARD,"Generic Women's Soft Silk Printed Saree With Unstitched Blouse (Mustard, 5-6 Mtrs)",0,783,783,783,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49030,https://live.staticflickr.com/65535/53639624295_5b6224e113_o_d.jpg,BSB142AYYYPEXA_BAND_BEIGE,BSB142AYYYPEXA_BAND_BEIGE,"Generic Women's Soft Silk Printed Saree With Unstitched Blouse (Beige, 5-6 Mtrs)",0,783,783,783,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,49031,https://live.staticflickr.com/65535/53638285132_8e5f57fef5_o_d.jpg,BSB142AYYYPEXA_BAND_GREEN,BSB142AYYYPEXA_BAND_GREEN,"Generic Women's Soft Silk Printed Saree With Unstitched Blouse (Green, 5-6 Mtrs)",0,783,783,783,Shiva masheshwaram-Vastraan,180,Sarees
09-06-2026,50456,https://live.staticflickr.com/65535/53717988531_0d28627341_o_d.jpg,BSB154SAPYYYS2878_A,BSB154SAPYYYS2878_A,"Generic Women's Linen Floral Printed Saree With Unstitched Blouse (Pink, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50457,https://live.staticflickr.com/65535/53717079797_fe73ee1fce_o_d.jpg,BSB154SAPYYYS2878_B,BSB154SAPYYYS2878_B,"Generic Women's Linen Floral Printed Saree With Unstitched Blouse (Turquies Green, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50458,https://live.staticflickr.com/65535/53718198748_b6f1cbc8cc_o_d.jpg,BSB154SAPYYYS2878_C,BSB154SAPYYYS2878_C,"Generic Women's Linen Floral Printed Saree With Unstitched Blouse (Brown, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50459,https://live.staticflickr.com/65535/53717988386_3f1f952dc2_o_d.jpg,BSB154SAPYYYS2878_D,BSB154SAPYYYS2878_D,"Generic Women's Linen Floral Printed Saree With Unstitched Blouse (Peach, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50460,https://live.staticflickr.com/65535/53718418915_0111244cac_o_d.jpg,BSB154SAPYYYS2878_E,BSB154SAPYYYS2878_E,"Generic Women's Linen Floral Printed Saree With Unstitched Blouse (Purple, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50461,https://live.staticflickr.com/65535/53717988281_e474c44444_o_d.jpg,BSB154SAPYYYS2878_F,BSB154SAPYYYS2878_F,"Generic Women's Linen Floral Printed Saree With Unstitched Blouse (Blue, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50462,https://live.staticflickr.com/65535/53717079527_c47796a9d8_o_d.jpg,BSB154SAPYYYS2878_G,BSB154SAPYYYS2878_G,"Generic Women's Linen Floral Printed Saree With Unstitched Blouse (Green, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50463,https://live.staticflickr.com/65535/53717988191_25dcf1fdce_o_d.jpg,BSB154SAPYYYS2878_H,BSB154SAPYYYS2878_H,"Generic Women's Linen Floral Printed Saree With Unstitched Blouse (Grey, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50464,https://live.staticflickr.com/65535/53717988136_aa75ccfda5_o_d.jpg,BSB154SAPYYYS1878_A,BSB154SAPYYYS1878_A,"Generic Women's Linen Zig Zag Saree With Unstitched Blouse (Pink, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50465,https://live.staticflickr.com/65535/53718418595_43b6523380_o_d.jpg,BSB154SAPYYYS1878_B,BSB154SAPYYYS1878_B,"Generic Women's Linen Zig Zag Saree With Unstitched Blouse (Turquies Green, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50466,https://live.staticflickr.com/65535/53717988021_cf42b0ef8a_o_d.jpg,BSB154SAPYYYS1878_C,BSB154SAPYYYS1878_C,"Generic Women's Linen Zig Zag Saree With Unstitched Blouse (Beige, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50467,https://live.staticflickr.com/65535/53717988006_520c456498_o_d.jpg,BSB154SAPYYYS1878_D,BSB154SAPYYYS1878_D,"Generic Women's Linen Zig Zag Saree With Unstitched Blouse (Peach, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50468,https://live.staticflickr.com/65535/53717079192_79bcc02aef_o_d.jpg,BSB154SAPYYYS1878_E,BSB154SAPYYYS1878_E,"Generic Women's Linen Zig Zag Saree With Unstitched Blouse (Purple, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50469,https://live.staticflickr.com/65535/53718327434_6bd71b8a75_o_d.jpg,BSB154SAPYYYS1878_F,BSB154SAPYYYS1878_F,"Generic Women's Linen Zig Zag Saree With Unstitched Blouse (Blue, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50470,https://live.staticflickr.com/65535/53717991161_d3f1c206bc_o_d.jpg,BSB154SAPYYYS1878_G,BSB154SAPYYYS1878_G,"Generic Women's Linen Zig Zag Saree With Unstitched Blouse (Green, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50471,https://live.staticflickr.com/65535/53717082452_af335718da_o_d.jpg,BSB154SAPYYYS1878_H,BSB154SAPYYYS1878_H,"Generic Women's Linen Zig Zag Saree With Unstitched Blouse (Grey, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50472,https://live.staticflickr.com/65535/53718421375_59f8b405b1_o_d.jpg,BSB154SAPYYYS7778_A,BSB154SAPYYYS7778_A,"Generic Women's Linen Gola Printed Saree With Unstitched Blouse (Light Pink, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50473,https://live.staticflickr.com/65535/53718201173_e866ce46e9_o_d.jpg,BSB154SAPYYYS7778_B,BSB154SAPYYYS7778_B,"Generic Women's Linen Gola Printed Saree With Unstitched Blouse (Turquies Green, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50474,https://live.staticflickr.com/65535/53718327204_1d405f540b_o_d.jpg,BSB154SAPYYYS7778_C,BSB154SAPYYYS7778_C,"Generic Women's Linen Gola Printed Saree With Unstitched Blouse (Beige, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50475,https://live.staticflickr.com/65535/53718327154_ae349a26ea_o_d.jpg,BSB154SAPYYYS7778_D,BSB154SAPYYYS7778_D,"Generic Women's Linen Gola Printed Saree With Unstitched Blouse (Orange, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50476,https://live.staticflickr.com/65535/53718327084_82dcb5b4bf_o_d.jpg,BSB154SAPYYYS7778_E,BSB154SAPYYYS7778_E,"Generic Women's Linen Gola Printed Saree With Unstitched Blouse (Purple, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50477,https://live.staticflickr.com/65535/53718200983_8fc04b7087_o_d.jpg,BSB154SAPYYYS7778_F,BSB154SAPYYYS7778_F,"Generic Women's Linen Gola Printed Saree With Unstitched Blouse (Blue, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50478,https://live.staticflickr.com/65535/53717082082_ebafa82525_o_d.jpg,BSB154SAPYYYS7778_G,BSB154SAPYYYS7778_G,"Generic Women's Linen Gola Printed Saree With Unstitched Blouse (Green, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50479,https://live.staticflickr.com/65535/53718421015_2ddceabf5a_o_d.jpg,BSB154SAPYYYS7778_H,BSB154SAPYYYS7778_H,"Generic Women's Linen Gola Printed Saree With Unstitched Blouse (Grey, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50480,https://live.staticflickr.com/65535/53718200853_f756b7a5cd_o_d.jpg,BSB154SAPYYYS8778_A,BSB154SAPYYYS8778_A,"Generic Women's Linen Line Saree With Unstitched Blouse (Purple, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50481,https://live.staticflickr.com/65535/53718200798_2a8ed94846_o_d.jpg,BSB154SAPYYYS8778_B,BSB154SAPYYYS8778_B,"Generic Women's Linen Line Saree With Unstitched Blouse (Turquies Green, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50482,https://live.staticflickr.com/65535/53718329599_774479c006_o_d.jpg,BSB154SAPYYYS8778_C,BSB154SAPYYYS8778_C,"Generic Women's Linen Line Saree With Unstitched Blouse (Beige, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50483,https://live.staticflickr.com/65535/53718423595_790f7f11b4_o_d.jpg,BSB154SAPYYYS8778_D,BSB154SAPYYYS8778_D,"Generic Women's Linen Line Saree With Unstitched Blouse (Orange, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50484,https://live.staticflickr.com/65535/53717993191_eeec07f3ca_o_d.jpg,BSB154SAPYYYS8778_E,BSB154SAPYYYS8778_E,"Generic Women's Linen Line Saree With Unstitched Blouse (Pink, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50485,https://live.staticflickr.com/65535/53717993081_a5cf559c13_o_d.jpg,BSB154SAPYYYS8778_F,BSB154SAPYYYS8778_F,"Generic Women's Linen Line Saree With Unstitched Blouse (Sky Blue, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50486,https://live.staticflickr.com/65535/53717993011_3edc1be8e7_o_d.jpg,BSB154SAPYYYS8778_G,BSB154SAPYYYS8778_G,"Generic Women's Linen Line Saree With Unstitched Blouse (Green, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50487,https://live.staticflickr.com/65535/53717992921_c57d6bcb11_o_d.jpg,BSB154SAPYYYS8778_H,BSB154SAPYYYS8778_H,"Generic Women's Linen Line Saree With Unstitched Blouse (Grey, 5-6 Mtrs)",0,368,368,368,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50488,https://live.staticflickr.com/65535/53718329134_99717520ed_o_d.jpg,BSB154SAPYYYS6578_A,BSB154SAPYYYS6578_A,"Generic Women's Vichitra Plain Saree With Unstitched Blouse (Red, 5-6 Mtrs)",0,389,389,389,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50489,https://live.staticflickr.com/65535/53718423175_a9f793f5d9_o_d.jpg,BSB154SAPYYYS6578_B,BSB154SAPYYYS6578_B,"Generic Women's Vichitra Plain Saree With Unstitched Blouse (Teal Blue, 5-6 Mtrs)",0,389,389,389,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50490,https://live.staticflickr.com/65535/53717992761_ca58cb4463_o_d.jpg,BSB154SAPYYYS6578_C,BSB154SAPYYYS6578_C,"Generic Women's Vichitra Plain Saree With Unstitched Blouse (Yellow, 5-6 Mtrs)",0,389,389,389,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50491,https://live.staticflickr.com/65535/53718202888_81c30d31dc_o_d.jpg,BSB154SAPYYYS6578_D,BSB154SAPYYYS6578_D,"Generic Women's Vichitra Plain Saree With Unstitched Blouse (Pink, 5-6 Mtrs)",0,389,389,389,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50492,https://live.staticflickr.com/65535/53718423020_e2a970e37f_o_d.jpg,BSB154SAPYYYS6578_E,BSB154SAPYYYS6578_E,"Generic Women's Vichitra Plain Saree With Unstitched Blouse (Maroon, 5-6 Mtrs)",0,389,389,389,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50493,https://live.staticflickr.com/65535/53718328839_5c003f54f6_o_d.jpg,BSB154SAPYYYS6578_F,BSB154SAPYYYS6578_F,"Generic Women's Vichitra Plain Saree With Unstitched Blouse (Blue, 5-6 Mtrs)",0,389,389,389,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50494,https://live.staticflickr.com/65535/53718328794_71498428d6_o_d.jpg,BSB154SAPYYYS6578_G,BSB154SAPYYYS6578_G,"Generic Women's Vichitra Plain Saree With Unstitched Blouse (Green, 5-6 Mtrs)",0,389,389,389,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50495,https://live.staticflickr.com/65535/53718331439_5e814e0ed3_o_d.jpg,BSB154SAPYYYS6578_H,BSB154SAPYYYS6578_H,"Generic Women's Vichitra Plain Saree With Unstitched Blouse (Orange, 5-6 Mtrs)",0,389,389,389,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50496,https://live.staticflickr.com/65535/53717086397_7c5e4d1ab7_o_d.jpg,BSB154SAPYYYS9888_A,BSB154SAPYYYS9888_A,"Generic Women's Vichitra Printed Saree With Unstitched Blouse (Red, 5-6 Mtrs)",0,398,398,398,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50497,https://live.staticflickr.com/65535/53717994771_242074de4b_o_d.jpg,BSB154SAPYYYS9888_B,BSB154SAPYYYS9888_B,"Generic Women's Vichitra Swiroshki Butta Saree With Unstitched Blouse (Teal Blue, 5-6 Mtrs)",0,398,398,398,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50498,https://live.staticflickr.com/65535/53717994731_a98b722dc4_o_d.jpg,BSB154SAPYYYS9888_C,BSB154SAPYYYS9888_C,"Generic Women's Vichitra Swiroshki Butta Saree With Unstitched Blouse (Yellow, 5-6 Mtrs)",0,398,398,398,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50499,https://live.staticflickr.com/65535/53722743073_11b9795ce8_o_d.jpg,BSB154SAPYYYS9888_D,BSB154SAPYYYS9888_D,"Generic Women's Vichitra Swiroshki Butta Saree With Unstitched Blouse (Wine, 5-6 Mtrs)",0,398,398,398,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50500,https://live.staticflickr.com/65535/53718205058_85d4b13eef_o_d.jpg,BSB154SAPYYYS9888_E,BSB154SAPYYYS9888_E,"Generic Women's Vichitra Swiroshki Butta Saree With Unstitched Blouse (Pink, 5-6 Mtrs)",0,398,398,398,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50501,https://live.staticflickr.com/65535/53717086167_187b39c9a9_o_d.jpg,BSB154SAPYYYS9888_F,BSB154SAPYYYS9888_F,"Generic Women's Vichitra Swiroshki Butta Saree With Unstitched Blouse (Blue, 5-6 Mtrs)",0,398,398,398,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50502,https://live.staticflickr.com/65535/53718204968_3e707c4ee2_o_d.jpg,BSB154SAPYYYS9888_G,BSB154SAPYYYS9888_G,"Generic Women's Vichitra Swiroshki Butta Saree With Unstitched Blouse (Green, 5-6 Mtrs)",0,398,398,398,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50503,https://live.staticflickr.com/65535/53717086062_f1a2d2b04d_o_d.jpg,BSB154SAPYYYS9888_H,BSB154SAPYYYS9888_H,"Generic Women's Vichitra Swiroshki Butta Saree With Unstitched Blouse (Maroon, 5-6 Mtrs)",0,398,398,398,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50504,https://live.staticflickr.com/65535/53717994591_044e25462c_o_d.jpg,BSB154SAPYYYS8888_A,BSB154SAPYYYS8888_A,"Generic Women's Vichitra Swiroshki Butta Saree With Unstitched Blouse (Red, 5-6 Mtrs)",0,405,405,405,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50505,https://live.staticflickr.com/65535/53717994551_4782a8abdb_o_d.jpg,BSB154SAPYYYS8888_B,BSB154SAPYYYS8888_B,"Generic Women's Vichitra Swiroshki Butta Saree With Unstitched Blouse (Turquies Blue, 5-6 Mtrs)",0,405,405,405,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50506,https://live.staticflickr.com/65535/53718425005_561c5920a3_o_d.jpg,BSB154SAPYYYS8888_C,BSB154SAPYYYS8888_C,"Generic Women's Vichitra Swiroshki Butta Saree With Unstitched Blouse (Yellow, 5-6 Mtrs)",0,405,405,405,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50507,https://live.staticflickr.com/65535/53718330899_bc42886327_o_d.jpg,BSB154SAPYYYS8888_D,BSB154SAPYYYS8888_D,"Generic Women's Vichitra Swiroshki Butta Saree With Unstitched Blouse (Wine, 5-6 Mtrs)",0,405,405,405,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50508,https://live.staticflickr.com/65535/53718204728_2dc502fda7_o_d.jpg,BSB154SAPYYYS8888_E,BSB154SAPYYYS8888_E,"Generic Women's Vichitra Swiroshki Butta Saree With Unstitched Blouse (Pink, 5-6 Mtrs)",0,405,405,405,Indian Women Fashions Pvt Ltd,197,Sarees
09-06-2026,50509,https://live.staticflickr.com/65535/53718427545_8f45752f89_o_d.jpg,BSB154SAPYYYS8888_F,BSB154SAPYYYS8888_F,"Generic Women's Vichitra Swiroshki Butta Saree With Unstitched Blouse (Teal Blue, 5-6 Mtrs)",0,405,405,405,Indian Women Fashions Pvt Ltd,197,Sarees
